date,matchup,game_id,result,p1_name,p1_pts,p1_reb,p1_ast,p2_name,p2_pts,p2_reb,p2_ast,p3_name,p3_pts,p3_reb,p3_ast,p4_name,p4_pts,p4_reb,p4_ast,p5_name,p5_pts,p5_reb,p5_ast,p6_name,p6_pts,p6_reb,p6_ast,op1_name,op1_pts,op1_reb,op1_ast,op2_name,op2_pts,op2_reb,op2_ast,op3_name,op3_pts,op3_reb,op3_ast,op4_name,op4_pts,op4_reb,op4_ast,op5_name,op5_pts,op5_reb,op5_ast,op6_name,op6_pts,op6_reb,op6_ast
2016-01-28,LAL vs. CHI,21500697,L,Anthony Brown,7.0,3.0,1.0,Julius Randle,14.0,8.0,1.0,Roy Hibbert,6.0,1.0,1.0,Kobe Bryant,10.0,4.0,3.0,Jordan Clarkson,16.0,4.0,4.0,D'Angelo Russell,3.0,4.0,4.0,E'Twaun Moore,8.0,2.0,1.0,Taj Gibson,9.0,11.0,1.0,Pau Gasol,21.0,12.0,7.0,Jimmy Butler,26.0,5.0,10.0,Derrick Rose,16.0,7.0,5.0,Aaron Brooks,6.0,2.0,1.0
2016-01-26,LAL vs. DAL,21500683,L,Anthony Brown,3.0,1.0,0.0,Julius Randle,16.0,11.0,2.0,Roy Hibbert,11.0,3.0,3.0,Lou Williams,14.0,4.0,0.0,Jordan Clarkson,18.0,6.0,7.0,D'Angelo Russell,12.0,2.0,0.0,Chandler Parsons,17.0,9.0,4.0,Dirk Nowitzki,13.0,6.0,1.0,Salah Mejri,9.0,4.0,1.0,Wesley Matthews,9.0,0.0,5.0,Deron Williams,11.0,1.0,4.0,Raymond Felton,7.0,2.0,2.0
2016-01-23,LAL @ POR,21500662,L,Kobe Bryant,10.0,2.0,1.0,Julius Randle,11.0,9.0,0.0,Roy Hibbert,9.0,3.0,1.0,Lou Williams,16.0,1.0,3.0,Jordan Clarkson,10.0,1.0,3.0,Ryan Kelly,6.0,3.0,1.0,Al-Farouq Aminu,5.0,2.0,1.0,Noah Vonleh,11.0,6.0,1.0,Mason Plumlee,13.0,8.0,6.0,CJ McCollum,28.0,3.0,3.0,Damian Lillard,36.0,1.0,5.0,Gerald Henderson,10.0,5.0,2.0
2016-01-22,LAL vs. SAS,21500653,L,Kobe Bryant,5.0,2.0,6.0,Julius Randle,12.0,14.0,1.0,Roy Hibbert,10.0,5.0,1.0,Lou Williams,16.0,4.0,3.0,Jordan Clarkson,16.0,3.0,1.0,D'Angelo Russell,18.0,1.0,3.0,Kawhi Leonard,18.0,4.0,2.0,David West,8.0,7.0,1.0,Tim Duncan,4.0,3.0,3.0,Danny Green,12.0,5.0,2.0,Tony Parker,10.0,1.0,2.0,Boris Diaw,4.0,3.0,4.0
2016-01-20,LAL vs. SAC,21500638,L,Kobe Bryant,15.0,4.0,3.0,Julius Randle,6.0,12.0,2.0,Roy Hibbert,6.0,2.0,0.0,Lou Williams,15.0,2.0,3.0,Jordan Clarkson,14.0,5.0,1.0,D'Angelo Russell,14.0,2.0,5.0,Rudy Gay,16.0,6.0,3.0,DeMarcus Cousins,36.0,16.0,3.0,Willie Cauley-Stein,12.0,10.0,1.0,Ben McLemore,6.0,2.0,0.0,Rajon Rondo,11.0,5.0,17.0,Marco Belinelli,6.0,1.0,3.0
2016-01-17,LAL vs. HOU,21500614,L,Kobe Bryant,5.0,2.0,9.0,Julius Randle,12.0,11.0,2.0,Roy Hibbert,8.0,1.0,2.0,Lou Williams,20.0,1.0,1.0,Jordan Clarkson,16.0,3.0,3.0,D'Angelo Russell,12.0,2.0,5.0,Trevor Ariza,13.0,2.0,2.0,Clint Capela,14.0,11.0,0.0,Dwight Howard,14.0,15.0,0.0,James Harden,31.0,3.0,5.0,Jason Terry,2.0,0.0,3.0,Terrence Jones,2.0,2.0,1.0
2016-01-16,LAL @ UTA,21500608,L,Kobe Bryant,5.0,1.0,2.0,Larry Nance Jr.,0.0,1.0,0.0,Roy Hibbert,2.0,5.0,2.0,Lou Williams,20.0,2.0,0.0,Jordan Clarkson,10.0,4.0,1.0,Julius Randle,6.0,6.0,1.0,Gordon Hayward,14.0,5.0,5.0,Trey Lyles,17.0,9.0,2.0,Rudy Gobert,18.0,18.0,0.0,Rodney Hood,14.0,5.0,2.0,Raul Neto,8.0,0.0,2.0,Trey Burke,16.0,1.0,3.0
2016-01-14,LAL @ GSW,21500592,L,Kobe Bryant,8.0,6.0,3.0,Larry Nance Jr.,4.0,5.0,2.0,Roy Hibbert,4.0,8.0,0.0,Lou Williams,21.0,4.0,3.0,Jordan Clarkson,22.0,4.0,1.0,D'Angelo Russell,14.0,2.0,3.0,Brandon Rush,7.0,3.0,1.0,Draymond Green,7.0,9.0,5.0,Andrew Bogut,6.0,8.0,2.0,Klay Thompson,12.0,3.0,1.0,Stephen Curry,26.0,6.0,3.0,Andre Iguodala,0.0,4.0,4.0
2016-01-12,LAL vs. NOP,21500576,W,Kobe Bryant,7.0,3.0,1.0,Larry Nance Jr.,8.0,6.0,1.0,Roy Hibbert,8.0,5.0,0.0,Lou Williams,19.0,4.0,8.0,Jordan Clarkson,18.0,7.0,2.0,D'Angelo Russell,13.0,4.0,3.0,Dante Cunningham,0.0,3.0,1.0,Ryan Anderson,15.0,7.0,2.0,Omer Asik,1.0,13.0,2.0,Eric Gordon,14.0,2.0,1.0,Tyreke Evans,21.0,5.0,4.0,Jrue Holiday,14.0,5.0,4.0
2016-01-10,LAL vs. UTA,21500565,L,Anthony Brown,4.0,4.0,0.0,Larry Nance Jr.,10.0,11.0,1.0,Roy Hibbert,6.0,8.0,1.0,Lou Williams,18.0,8.0,6.0,Jordan Clarkson,14.0,2.0,1.0,Julius Randle,11.0,7.0,1.0,Gordon Hayward,25.0,2.0,2.0,Trey Lyles,0.0,9.0,2.0,Rudy Gobert,10.0,5.0,1.0,Rodney Hood,14.0,6.0,4.0,Raul Neto,7.0,1.0,2.0,Chris Johnson,6.0,8.0,1.0
2016-01-08,LAL vs. OKC,21500549,L,Kobe Bryant,19.0,4.0,6.0,Larry Nance Jr.,8.0,6.0,0.0,Roy Hibbert,8.0,2.0,0.0,Lou Williams,44.0,2.0,1.0,Jordan Clarkson,17.0,3.0,2.0,D'Angelo Russell,2.0,0.0,2.0,Kevin Durant,24.0,7.0,2.0,Serge Ibaka,7.0,1.0,0.0,Steven Adams,10.0,6.0,2.0,Andre Roberson,7.0,4.0,0.0,Russell Westbrook,36.0,12.0,7.0,Dion Waiters,2.0,2.0,3.0
2016-01-07,LAL @ SAC,21500539,L,Kobe Bryant,28.0,2.0,3.0,Larry Nance Jr.,9.0,4.0,0.0,Roy Hibbert,0.0,2.0,1.0,Lou Williams,20.0,0.0,3.0,Jordan Clarkson,15.0,5.0,4.0,D'Angelo Russell,27.0,2.0,4.0,Rudy Gay,18.0,5.0,6.0,Quincy Acy,18.0,4.0,0.0,DeMarcus Cousins,29.0,10.0,7.0,Ben McLemore,16.0,4.0,1.0,Rajon Rondo,9.0,6.0,12.0,James Anderson,0.0,2.0,1.0
2016-01-05,LAL vs. GSW,21500524,L,Anthony Brown,4.0,3.0,0.0,Larry Nance Jr.,9.0,7.0,0.0,Roy Hibbert,2.0,5.0,0.0,Lou Williams,10.0,2.0,1.0,Jordan Clarkson,23.0,5.0,2.0,Brandon Bass,8.0,4.0,0.0,Brandon Rush,8.0,9.0,2.0,Draymond Green,9.0,12.0,5.0,Andrew Bogut,6.0,4.0,2.0,Klay Thompson,36.0,2.0,1.0,Stephen Curry,17.0,1.0,6.0,Marreese Speights,12.0,10.0,2.0
2016-01-03,LAL vs. PHX,21500510,W,Anthony Brown,5.0,3.0,2.0,Larry Nance Jr.,15.0,14.0,0.0,Roy Hibbert,13.0,6.0,3.0,Lou Williams,30.0,7.0,4.0,Jordan Clarkson,12.0,5.0,7.0,D'Angelo Russell,7.0,3.0,4.0,P.J. Tucker,5.0,8.0,0.0,Jon Leuer,4.0,2.0,1.0,Tyson Chandler,2.0,5.0,0.0,Devin Booker,10.0,4.0,1.0,Brandon Knight,25.0,3.0,9.0,T.J. Warren,0.0,0.0,0.0
2016-01-01,LAL vs. PHI,21500494,W,Anthony Brown,5.0,5.0,0.0,Larry Nance Jr.,8.0,14.0,0.0,Roy Hibbert,3.0,5.0,1.0,Lou Williams,24.0,4.0,5.0,Jordan Clarkson,19.0,2.0,3.0,D'Angelo Russell,6.0,4.0,5.0,JaKarr Sampson,4.0,5.0,0.0,Jerami Grant,9.0,7.0,3.0,Nerlens Noel,15.0,12.0,3.0,Isaiah Canaan,7.0,4.0,1.0,Ish Smith,9.0,4.0,3.0,Nik Stauskas,4.0,4.0,2.0
2015-12-30,LAL @ BOS,21500476,W,Kobe Bryant,15.0,11.0,3.0,Larry Nance Jr.,6.0,6.0,2.0,Roy Hibbert,0.0,4.0,2.0,Lou Williams,19.0,4.0,2.0,Jordan Clarkson,24.0,2.0,3.0,D'Angelo Russell,16.0,6.0,3.0,Jae Crowder,17.0,5.0,1.0,Amir Johnson,0.0,5.0,0.0,Jared Sullinger,7.0,8.0,2.0,Avery Bradley,13.0,4.0,1.0,Isaiah Thomas,24.0,3.0,7.0,Kelly Olynyk,5.0,3.0,3.0
2015-12-28,LAL @ CHA,21500458,L,Kobe Bryant,20.0,4.0,2.0,Larry Nance Jr.,12.0,7.0,0.0,Roy Hibbert,8.0,8.0,2.0,Lou Williams,11.0,4.0,7.0,Jordan Clarkson,8.0,6.0,6.0,D'Angelo Russell,5.0,2.0,4.0,PJ Hairston,13.0,0.0,1.0,Marvin Williams,2.0,11.0,3.0,Cody Zeller,16.0,8.0,2.0,Nicolas Batum,15.0,5.0,11.0,Kemba Walker,38.0,6.0,5.0,Jeremy Lin,13.0,6.0,4.0
2015-12-27,LAL @ MEM,21500455,L,Kobe Bryant,19.0,2.0,3.0,Larry Nance Jr.,17.0,11.0,1.0,Roy Hibbert,5.0,4.0,2.0,Lou Williams,5.0,0.0,1.0,Jordan Clarkson,12.0,2.0,3.0,D'Angelo Russell,10.0,0.0,3.0,Jeff Green,17.0,4.0,4.0,Matt Barnes,5.0,8.0,2.0,Marc Gasol,16.0,3.0,6.0,Courtney Lee,13.0,2.0,3.0,Mike Conley,19.0,4.0,5.0,Tony Allen,4.0,2.0,0.0
2015-12-25,LAL vs. LAC,21500440,L,Kobe Bryant,12.0,3.0,3.0,Larry Nance Jr.,6.0,5.0,2.0,Roy Hibbert,8.0,3.0,1.0,Lou Williams,7.0,1.0,2.0,Jordan Clarkson,11.0,3.0,3.0,Julius Randle,11.0,8.0,2.0,Luc Mbah a Moute,6.0,1.0,0.0,Blake Griffin,13.0,12.0,7.0,DeAndre Jordan,9.0,14.0,1.0,JJ Redick,14.0,3.0,2.0,Chris Paul,23.0,5.0,6.0,Jamal Crawford,13.0,3.0,0.0
2015-12-23,LAL vs. OKC,21500435,L,Kobe Bryant,19.0,1.0,3.0,Larry Nance Jr.,4.0,5.0,1.0,Roy Hibbert,4.0,1.0,1.0,Lou Williams,2.0,1.0,2.0,Jordan Clarkson,10.0,6.0,2.0,Robert Sacre,10.0,6.0,0.0,Kevin Durant,21.0,7.0,5.0,Serge Ibaka,17.0,7.0,0.0,Steven Adams,6.0,7.0,1.0,Andre Roberson,15.0,7.0,3.0,Russell Westbrook,23.0,8.0,8.0,Nick Collison,4.0,8.0,0.0
2015-12-22,LAL @ DEN,21500422,W,Kobe Bryant,31.0,3.0,5.0,Larry Nance Jr.,10.0,2.0,0.0,Roy Hibbert,5.0,6.0,1.0,Lou Williams,17.0,4.0,5.0,Jordan Clarkson,19.0,8.0,2.0,Robert Sacre,0.0,0.0,0.0,Kostas Papanikolaou,9.0,0.0,0.0,Kenneth Faried,14.0,9.0,3.0,Joffrey Lauvergne,0.0,4.0,2.0,Gary Harris,21.0,1.0,1.0,Jameer Nelson,5.0,3.0,8.0,Will Barton,25.0,8.0,2.0
2015-12-19,LAL @ OKC,21500398,L,Anthony Brown,4.0,1.0,1.0,Larry Nance Jr.,2.0,4.0,1.0,Roy Hibbert,2.0,3.0,2.0,Lou Williams,20.0,2.0,1.0,Jordan Clarkson,15.0,4.0,1.0,D'Angelo Russell,12.0,7.0,5.0,Kevin Durant,22.0,8.0,2.0,Serge Ibaka,12.0,7.0,0.0,Steven Adams,10.0,7.0,0.0,Andre Roberson,4.0,4.0,1.0,Russell Westbrook,13.0,1.0,11.0,Dion Waiters,11.0,6.0,2.0
2015-12-17,LAL vs. HOU,21500385,L,Kobe Bryant,22.0,8.0,3.0,Larry Nance Jr.,11.0,5.0,0.0,Roy Hibbert,4.0,4.0,1.0,Lou Williams,14.0,5.0,3.0,Jordan Clarkson,12.0,4.0,4.0,D'Angelo Russell,2.0,3.0,7.0,Trevor Ariza,13.0,5.0,4.0,Clint Capela,10.0,12.0,1.0,Dwight Howard,16.0,15.0,1.0,James Harden,25.0,6.0,6.0,Patrick Beverley,13.0,4.0,1.0,Donatas Motiejunas,8.0,4.0,2.0
2015-12-15,LAL vs. MIL,21500370,W,Kobe Bryant,22.0,3.0,6.0,Larry Nance Jr.,4.0,5.0,2.0,Roy Hibbert,12.0,11.0,2.0,Lou Williams,16.0,3.0,4.0,Jordan Clarkson,12.0,6.0,3.0,D'Angelo Russell,19.0,4.0,7.0,Giannis Antetokounmpo,15.0,6.0,5.0,Jabari Parker,12.0,4.0,3.0,John Henson,6.0,4.0,1.0,Khris Middleton,16.0,2.0,4.0,O.J. Mayo,9.0,1.0,2.0,Johnny O'Bryant III,6.0,7.0,2.0
2015-12-12,LAL @ HOU,21500349,L,Kobe Bryant,25.0,7.0,6.0,Larry Nance Jr.,8.0,6.0,1.0,Roy Hibbert,10.0,7.0,0.0,Lou Williams,15.0,5.0,3.0,D'Angelo Russell,12.0,0.0,4.0,Julius Randle,7.0,10.0,2.0,Trevor Ariza,5.0,5.0,6.0,Clint Capela,11.0,10.0,1.0,Dwight Howard,18.0,12.0,2.0,James Harden,30.0,3.0,3.0,Patrick Beverley,7.0,5.0,3.0,Terrence Jones,9.0,9.0,1.0
2015-12-11,LAL @ SAS,21500342,L,Kobe Bryant,12.0,6.0,4.0,Larry Nance Jr.,2.0,0.0,0.0,Roy Hibbert,4.0,6.0,1.0,Lou Williams,19.0,3.0,1.0,D'Angelo Russell,24.0,6.0,6.0,Julius Randle,4.0,7.0,0.0,Kawhi Leonard,16.0,11.0,2.0,LaMarcus Aldridge,24.0,11.0,3.0,Tim Duncan,5.0,4.0,2.0,Danny Green,3.0,1.0,0.0,Ray McCallum,5.0,3.0,5.0,Patty Mills,22.0,3.0,3.0
2015-12-09,LAL @ MIN,21500325,L,Kobe Bryant,11.0,1.0,1.0,Larry Nance Jr.,2.0,3.0,1.0,Roy Hibbert,8.0,7.0,1.0,Lou Williams,19.0,7.0,5.0,Jordan Clarkson,14.0,4.0,1.0,D'Angelo Russell,23.0,1.0,3.0,Andrew Wiggins,19.0,0.0,2.0,Kevin Garnett,6.0,4.0,4.0,Karl-Anthony Towns,26.0,14.0,1.0,Kevin Martin,37.0,1.0,3.0,Ricky Rubio,5.0,9.0,12.0,Nemanja Bjelica,6.0,4.0,2.0
2015-12-07,LAL @ TOR,21500308,L,Kobe Bryant,21.0,8.0,4.0,Larry Nance Jr.,6.0,6.0,0.0,Roy Hibbert,6.0,4.0,4.0,Lou Williams,15.0,3.0,0.0,Jordan Clarkson,13.0,5.0,1.0,D'Angelo Russell,9.0,3.0,2.0,Terrence Ross,22.0,6.0,0.0,Luis Scola,2.0,1.0,2.0,Bismack Biyombo,15.0,13.0,0.0,DeMar DeRozan,16.0,5.0,6.0,Kyle Lowry,27.0,7.0,6.0,Patrick Patterson,2.0,2.0,2.0
2015-12-06,LAL @ DET,21500301,L,Kobe Bryant,5.0,3.0,1.0,Julius Randle,15.0,11.0,0.0,Roy Hibbert,8.0,5.0,2.0,Jordan Clarkson,7.0,3.0,1.0,D'Angelo Russell,12.0,2.0,3.0,Lou Williams,21.0,0.0,0.0,Marcus Morris Sr.,9.0,3.0,3.0,Ersan Ilyasova,7.0,1.0,0.0,Andre Drummond,18.0,15.0,0.0,Kentavious Caldwell-Pope,22.0,4.0,2.0,Reggie Jackson,20.0,3.0,6.0,Anthony Tolliver,9.0,13.0,0.0
2015-12-04,LAL @ ATL,21500286,L,Kobe Bryant,14.0,3.0,5.0,Julius Randle,8.0,5.0,0.0,Roy Hibbert,5.0,5.0,3.0,Jordan Clarkson,13.0,3.0,2.0,D'Angelo Russell,16.0,10.0,4.0,Larry Nance Jr.,6.0,7.0,0.0,Thabo Sefolosha,8.0,5.0,1.0,Paul Millsap,15.0,8.0,2.0,Al Horford,16.0,9.0,5.0,Kyle Korver,7.0,6.0,4.0,Jeff Teague,13.0,1.0,5.0,Mike Muscala,6.0,3.0,0.0
2015-12-02,LAL @ WAS,21500269,W,Kobe Bryant,31.0,2.0,3.0,Julius Randle,15.0,19.0,1.0,Roy Hibbert,2.0,3.0,1.0,Jordan Clarkson,18.0,4.0,1.0,D'Angelo Russell,13.0,4.0,3.0,Lou Williams,12.0,2.0,4.0,Otto Porter Jr.,7.0,6.0,1.0,Jared Dudley,8.0,3.0,1.0,Marcin Gortat,18.0,10.0,1.0,Bradley Beal,11.0,2.0,6.0,John Wall,34.0,7.0,11.0,Garrett Temple,4.0,4.0,2.0
2015-12-01,LAL @ PHI,21500263,L,Kobe Bryant,20.0,5.0,2.0,Julius Randle,12.0,11.0,2.0,Roy Hibbert,6.0,10.0,2.0,Jordan Clarkson,19.0,5.0,2.0,D'Angelo Russell,12.0,4.0,4.0,Lou Williams,9.0,0.0,1.0,Robert Covington,23.0,5.0,4.0,Jerami Grant,14.0,7.0,4.0,Jahlil Okafor,12.0,5.0,2.0,JaKarr Sampson,2.0,7.0,1.0,Isaiah Canaan,12.0,3.0,5.0,T.J. McConnell,7.0,5.0,6.0
2015-11-29,LAL vs. IND,21500253,L,Kobe Bryant,13.0,4.0,3.0,Julius Randle,11.0,12.0,1.0,Roy Hibbert,8.0,9.0,1.0,Jordan Clarkson,22.0,10.0,6.0,D'Angelo Russell,8.0,7.0,3.0,Metta World Peace,7.0,3.0,1.0,CJ Miles,9.0,3.0,2.0,Paul George,39.0,4.0,1.0,Ian Mahinmi,8.0,10.0,2.0,Monta Ellis,15.0,3.0,6.0,George Hill,11.0,6.0,3.0,Jordan Hill,6.0,10.0,1.0
2015-11-28,LAL @ POR,21500244,L,Kobe Bryant,21.0,2.0,2.0,Julius Randle,16.0,6.0,4.0,Roy Hibbert,6.0,6.0,2.0,Jordan Clarkson,19.0,3.0,4.0,D'Angelo Russell,16.0,4.0,5.0,Larry Nance Jr.,3.0,3.0,0.0,Al-Farouq Aminu,5.0,9.0,3.0,Noah Vonleh,4.0,5.0,1.0,Mason Plumlee,6.0,4.0,4.0,CJ McCollum,28.0,2.0,1.0,Damian Lillard,29.0,4.0,7.0,Maurice Harkless,7.0,8.0,3.0
2015-11-24,LAL @ GSW,21500214,L,Kobe Bryant,4.0,6.0,2.0,Julius Randle,10.0,6.0,0.0,Roy Hibbert,2.0,6.0,1.0,Jordan Clarkson,4.0,2.0,2.0,D'Angelo Russell,8.0,5.0,2.0,Lou Williams,10.0,1.0,0.0,Harrison Barnes,8.0,2.0,1.0,Draymond Green,18.0,7.0,5.0,Andrew Bogut,8.0,7.0,2.0,Klay Thompson,11.0,3.0,2.0,Stephen Curry,24.0,4.0,9.0,Andre Iguodala,6.0,9.0,4.0
2015-11-22,LAL vs. POR,21500201,L,Kobe Bryant,18.0,4.0,4.0,Julius Randle,13.0,13.0,1.0,Roy Hibbert,7.0,8.0,0.0,Jordan Clarkson,19.0,4.0,1.0,D'Angelo Russell,13.0,9.0,6.0,Lou Williams,14.0,5.0,0.0,Al-Farouq Aminu,10.0,6.0,2.0,Noah Vonleh,0.0,3.0,0.0,Mason Plumlee,17.0,11.0,4.0,CJ McCollum,19.0,4.0,5.0,Damian Lillard,30.0,6.0,13.0,Maurice Harkless,10.0,4.0,0.0
2015-11-20,LAL vs. TOR,21500188,L,Kobe Bryant,10.0,4.0,5.0,Julius Randle,18.0,12.0,1.0,Roy Hibbert,8.0,8.0,3.0,Jordan Clarkson,13.0,4.0,3.0,D'Angelo Russell,17.0,5.0,2.0,Metta World Peace,4.0,1.0,0.0,DeMarre Carroll,13.0,7.0,2.0,Luis Scola,11.0,5.0,1.0,Jonas Valanciunas,3.0,3.0,2.0,DeMar DeRozan,18.0,4.0,2.0,Kyle Lowry,25.0,5.0,5.0,Terrence Ross,8.0,1.0,0.0
2015-11-16,LAL @ PHX,21500157,L,Metta World Peace,12.0,4.0,1.0,Julius Randle,6.0,5.0,2.0,Roy Hibbert,14.0,7.0,3.0,Jordan Clarkson,20.0,2.0,1.0,D'Angelo Russell,13.0,4.0,2.0,Larry Nance Jr.,0.0,3.0,1.0,P.J. Tucker,11.0,7.0,1.0,Jon Leuer,3.0,3.0,1.0,Tyson Chandler,0.0,9.0,0.0,Brandon Knight,30.0,10.0,15.0,Eric Bledsoe,21.0,1.0,3.0,Archie Goodwin,12.0,6.0,2.0
2015-11-15,LAL vs. DET,21500151,W,Kobe Bryant,17.0,8.0,9.0,Julius Randle,8.0,8.0,2.0,Roy Hibbert,12.0,7.0,1.0,Jordan Clarkson,17.0,6.0,3.0,D'Angelo Russell,9.0,5.0,2.0,Metta World Peace,5.0,1.0,1.0,Marcus Morris Sr.,7.0,7.0,2.0,Ersan Ilyasova,6.0,6.0,0.0,Andre Drummond,17.0,17.0,3.0,Kentavious Caldwell-Pope,10.0,3.0,2.0,Reggie Jackson,9.0,4.0,3.0,Spencer Dinwiddie,17.0,2.0,4.0
2015-11-13,LAL @ DAL,21500135,L,Kobe Bryant,19.0,5.0,3.0,Julius Randle,6.0,10.0,2.0,Roy Hibbert,8.0,9.0,2.0,Jordan Clarkson,21.0,4.0,1.0,D'Angelo Russell,9.0,6.0,5.0,Lou Williams,10.0,0.0,4.0,Chandler Parsons,9.0,3.0,0.0,Dirk Nowitzki,9.0,5.0,1.0,Zaza Pachulia,18.0,16.0,2.0,Wesley Matthews,8.0,2.0,1.0,Deron Williams,13.0,0.0,7.0,Dwight Powell,10.0,12.0,2.0
2015-11-11,LAL @ ORL,21500114,L,Metta World Peace,9.0,2.0,1.0,Julius Randle,12.0,8.0,4.0,Roy Hibbert,15.0,6.0,1.0,Jordan Clarkson,4.0,2.0,5.0,D'Angelo Russell,14.0,6.0,3.0,Nick Young,10.0,2.0,0.0,Evan Fournier,16.0,5.0,6.0,Tobias Harris,11.0,11.0,1.0,Dewayne Dedmon,4.0,8.0,0.0,Victor Oladipo,3.0,2.0,1.0,Elfrid Payton,2.0,10.0,8.0,Aaron Gordon,4.0,5.0,1.0
2015-11-10,LAL @ MIA,21500108,L,Metta World Peace,14.0,0.0,1.0,Julius Randle,7.0,7.0,4.0,Roy Hibbert,2.0,2.0,3.0,Jordan Clarkson,12.0,2.0,0.0,D'Angelo Russell,4.0,4.0,4.0,Larry Nance Jr.,6.0,3.0,0.0,Luol Deng,14.0,4.0,4.0,Chris Bosh,30.0,11.0,0.0,Hassan Whiteside,19.0,15.0,0.0,Dwyane Wade,12.0,2.0,6.0,Goran Dragic,4.0,5.0,3.0,Justise Winslow,8.0,3.0,3.0
2015-11-08,LAL @ NYK,21500095,L,Kobe Bryant,18.0,2.0,3.0,Julius Randle,6.0,11.0,3.0,Roy Hibbert,18.0,10.0,2.0,Jordan Clarkson,10.0,2.0,1.0,D'Angelo Russell,6.0,5.0,3.0,Lou Williams,9.0,2.0,5.0,Carmelo Anthony,24.0,8.0,2.0,Kristaps Porzingis,12.0,10.0,1.0,Robin Lopez,14.0,13.0,4.0,Jose Calderon,14.0,5.0,3.0,Sasha Vujacic,5.0,2.0,1.0,Kyle O'Quinn,1.0,2.0,1.0
2015-11-06,LAL @ BKN,21500077,W,Kobe Bryant,18.0,3.0,3.0,Julius Randle,14.0,7.0,3.0,Roy Hibbert,2.0,7.0,1.0,Jordan Clarkson,16.0,2.0,3.0,D'Angelo Russell,16.0,4.0,0.0,Lou Williams,10.0,1.0,3.0,Joe Johnson,22.0,3.0,2.0,Thaddeus Young,14.0,5.0,2.0,Brook Lopez,23.0,10.0,1.0,Rondae Hollis-Jefferson,5.0,11.0,3.0,Jarrett Jack,18.0,7.0,12.0,Bojan Bogdanovic,5.0,1.0,0.0
2015-11-03,LAL vs. DEN,21500059,L,Kobe Bryant,11.0,2.0,5.0,Julius Randle,16.0,5.0,2.0,Roy Hibbert,6.0,2.0,0.0,Jordan Clarkson,30.0,3.0,2.0,D'Angelo Russell,7.0,2.0,6.0,Brandon Bass,2.0,7.0,0.0,Danilo Gallinari,21.0,8.0,3.0,Kenneth Faried,28.0,15.0,1.0,JJ Hickson,17.0,7.0,2.0,Gary Harris,11.0,3.0,2.0,Emmanuel Mudiay,12.0,2.0,10.0,Darrell Arthur,2.0,4.0,1.0
2015-11-01,LAL vs. DAL,21500045,L,Kobe Bryant,15.0,5.0,1.0,Julius Randle,22.0,15.0,4.0,Roy Hibbert,4.0,8.0,2.0,Jordan Clarkson,7.0,0.0,3.0,D'Angelo Russell,10.0,3.0,1.0,Lou Williams,13.0,1.0,1.0,Chandler Parsons,2.0,3.0,3.0,Dirk Nowitzki,25.0,9.0,1.0,Zaza Pachulia,16.0,12.0,1.0,Wesley Matthews,10.0,2.0,1.0,Deron Williams,11.0,5.0,8.0,Raymond Felton,11.0,2.0,2.0
2015-10-30,LAL @ SAC,21500031,L,Kobe Bryant,13.0,4.0,3.0,Julius Randle,3.0,2.0,1.0,Roy Hibbert,10.0,5.0,0.0,Jordan Clarkson,22.0,4.0,0.0,D'Angelo Russell,13.0,2.0,2.0,Brandon Bass,8.0,3.0,1.0,Rudy Gay,19.0,6.0,3.0,DeMarcus Cousins,21.0,11.0,3.0,Willie Cauley-Stein,17.0,9.0,1.0,Ben McLemore,7.0,3.0,1.0,Rajon Rondo,21.0,3.0,8.0,Darren Collison,14.0,1.0,3.0
2015-10-28,LAL vs. MIN,21500017,L,Kobe Bryant,24.0,4.0,1.0,Julius Randle,15.0,11.0,2.0,Roy Hibbert,12.0,10.0,4.0,Jordan Clarkson,14.0,2.0,3.0,D'Angelo Russell,4.0,3.0,2.0,Lou Williams,21.0,2.0,1.0,Tayshaun Prince,2.0,2.0,1.0,Kevin Garnett,4.0,7.0,2.0,Karl-Anthony Towns,14.0,12.0,1.0,Andrew Wiggins,9.0,1.0,0.0,Ricky Rubio,28.0,2.0,14.0,Nemanja Bjelica,8.0,5.0,2.0
2015-04-15,LAL vs. SAC,21401230,L,Ryan Kelly,12.0,2.0,6.0,Jordan Hill,12.0,6.0,0.0,Tarik Black,5.0,6.0,2.0,Vander Blue,15.0,7.0,8.0,Jabari Brown,32.0,3.0,2.0,Ed Davis,7.0,12.0,3.0,Nik Stauskas,14.0,5.0,5.0,Carl Landry,14.0,9.0,0.0,Jason Thompson,12.0,7.0,2.0,Ben McLemore,24.0,5.0,7.0,Ray McCallum,19.0,4.0,6.0,Derrick Williams,22.0,6.0,3.0
2015-04-13,LAL @ SAC,21401211,L,Ryan Kelly,3.0,3.0,1.0,Jordan Hill,18.0,6.0,4.0,Tarik Black,8.0,7.0,0.0,Jordan Clarkson,23.0,5.0,6.0,Jabari Brown,18.0,2.0,7.0,Carlos Boozer,8.0,10.0,1.0,Omri Casspi,26.0,9.0,6.0,Carl Landry,14.0,3.0,0.0,Jason Thompson,10.0,10.0,2.0,Ben McLemore,8.0,5.0,2.0,Ray McCallum,12.0,5.0,3.0,Ryan Hollins,2.0,5.0,0.0
